motif_archetype	calderon_celltype	analysis_set	n_total	n_high	n_low	n_overlap	n_high_overlap	n_low_overlap	model_status	converged	coefficient	standard_error	z_value	p_value	odds_ratio	ci_lower_95	ci_upper_95	vif_motif_overlap	vif_splice_distance	vif_tss_distance	vif_gc_fraction	valid_primary_model	p_adj_global_bh	p_adj_celltype_bh	significant_global_fdr	significant_celltype_fdr	effect_direction	max_vif
TBX_1	Monocytes	strict_primary	96771	1256	95515	8	1	7	fit_ok	True	2.28651880507043	1.12074159769196	2.04018375848568	0.0413320267848785	9.84062086460784	1.09402687946647	88.5150272068089	1.00002207805033	1.72686806306366	1.74289469609194	1.02210325959252	True	0.175053289912427	0.240477246748384	False	False	enrichment	1.74289469609194
POU_3	Monocytes	strict_primary	96771	1256	95515	4	1	3	fit_ok	True	2.30646062141451	1.20716196532402	1.9106471937222	0.0560499351672837	10.038830479917	0.942163143831382	106.964614424088	1.00013521842921	1.72705116537195	1.74293227830503	1.02210614979004	True	0.220184407613835	0.286051538096606	False	False	enrichment	1.74293227830503
ZFN121	Monocytes	strict_primary	96771	1256	95515	44	3	41	fit_ok	True	1.18702406285291	0.62642740546524	1.89491081088849	0.0581042186758731	3.27731360141195	0.96004641007663	11.1877762671311	1.00050116402064	1.72686307528714	1.74297806473681	1.02233820527783	True	0.220184407613835	0.286051538096606	False	False	enrichment	1.74297806473681
NR_15	Monocytes	strict_primary	96771	1256	95515	22	2	20	fit_ok	True	1.45887728168182	0.787802545810335	1.8518311338804	0.0640500753968749	4.30112786151333	0.918314175223493	20.1452851107127	1.00035051363258	1.7268348470061	1.74305754395486	1.02219428775661	True	0.23058027142875	0.292800344671428	False	False	enrichment	1.74305754395486
ETS_2	Monocytes	strict_primary	96771	1256	95515	55	4	51	fit_ok	True	0.941729758062443	0.547994361617746	1.7185026416738	0.0857049730262039	2.56441339884929	0.87604379876247	7.50672065653286	1.00100284752499	1.72692633704311	1.74299821441625	1.02263318588463	True	0.283333413740584	0.346296394571825	False	False	enrichment	1.74299821441625
NFAC_2	Monocytes	strict_primary	96771	1256	95515	14	1	13	fit_ok	True	1.8296839475593	1.06764740775573	1.71375299960259	0.0865740986429562	6.23191673474728	0.76881495306258	50.5151285548187	1.00008970931343	1.72683917079865	1.74300382064837	1.02211181373833	True	0.283333413740584	0.346296394571825	False	False	enrichment	1.74300382064837
ETS_1	Monocytes	strict_primary	96771	1256	95515	19	2	17	fit_ok	True	1.27897676678275	0.780369359326131	1.63893770494421	0.101226234133493	3.59296140654164	0.778374757375144	16.5850338112595	1.00075773110471	1.72683143081092	1.74309168280401	1.0225357570931	True	0.301075176438248	0.3521347092845	False	False	enrichment	1.74309168280401
EGR	Monocytes	strict_primary	96771	1256	95515	17	2	15	fit_ok	True	1.34887528455309	0.825345811502571	1.63431529639366	0.102192663457137	3.85308946349527	0.764294184265743	19.424848074647	1.00055658828712	1.72683904417897	1.74295422265378	1.02248375107213	True	0.301075176438248	0.3521347092845	False	False	enrichment	1.74295422265378
TBX_2	Monocytes	strict_primary	96771	1256	95515	11	1	10	fit_ok	True	1.75376930810283	1.08041868242803	1.62323119418999	0.104539991818836	5.77633447769917	0.694994526174609	48.0090687647709	1.00011712810209	1.72683062799228	1.7429398191344	1.02215275094357	True	0.301075176438248	0.3521347092845	False	False	enrichment	1.7429398191344
NFI_1	Monocytes	strict_primary	96771	1256	95515	9	1	8	fit_ok	True	1.70834005519913	1.09611571052278	1.55853988661868	0.119105320429551	5.51979131984852	0.644006321182282	47.3102440341596	1.00012686226436	1.72683963864199	1.74291825769022	1.02214376295973	True	0.311298097265326	0.367723103442149	False	False	enrichment	1.74291825769022
ZNF449	Monocytes	strict_primary	96771	1256	95515	8	1	7	fit_ok	True	1.76662249698206	1.13827824952391	1.55201287358426	0.120659143316955	5.85105798472684	0.628510294202234	54.4698787855017	1.00019335037162	1.72683136041656	1.74289152669817	1.02226577398176	True	0.311298097265326	0.367723103442149	False	False	enrichment	1.74289152669817
GC-tract	Naive_Tregs	strict_primary	77304	149	77155	142	2	140	fit_ok	True	1.13554246719565	0.732448243567813	1.55033816678205	0.121060371158738	3.11286171033847	0.740776669206913	13.0807413765683	1.00678106377708	2.0777484120791	2.08506423667053	1.00922531507336	True	0.311298097265326	0.138354709895701	False	False	enrichment	2.08506423667053
ZSCAN4	Monocytes	strict_primary	96771	1256	95515	5	1	4	fit_ok	True	1.72266445331435	1.18729495024111	1.45091533739323	0.146803436547784	5.59942802042297	0.546383783945028	57.383829969325	1.00017230184833	1.72689816208749	1.74288311879831	1.02217265034481	True	0.364477497635878	0.427064542684463	False	False	enrichment	1.74288311879831
LEF1	Monocytes	strict_primary	96771	1256	95515	6	1	5	fit_ok	True	1.74818215962042	1.24509384596577	1.40405654182992	0.16030201319252	5.74415122930185	0.500472924560433	65.9281885709797	1.00010589908108	1.72696264850462	1.74289752343369	1.02211567051782	True	0.384724831662048	0.446057775840056	False	False	enrichment	1.74289752343369
ZNF528	Monocytes	strict_primary	96771	1256	95515	6	1	5	fit_ok	True	1.5564290657597	1.18791459120371	1.31021967175484	0.190121532751068	4.74185811255116	0.462141788717354	48.6543716853081	1.00023454176268	1.72684686210702	1.74294527032091	1.02218540338258	True	0.441572592196029	0.506990754002848	False	False	enrichment	1.74294527032091
SPDEF_1	Monocytes	strict_primary	96771	1256	95515	3	1	2	fit_ok	True	1.75556440491048	1.45347665075311	1.20783805092489	0.227109562033601	5.7867128696022	0.335125620605289	99.920876758807	1.00020772585472	1.72687152476805	1.74290054309807	1.02218873613147	True	0.510996514575602	0.581400478806019	False	False	enrichment	1.74290054309807
HD_18	Monocytes	strict_primary	96771	1256	95515	19	1	18	fit_ok	True	1.18261718432218	1.04990112611865	1.1264081492075	0.259992799002134	3.26290265543006	0.416783230669695	25.5445347973945	1.00016913918018	1.72685104103293	1.74295790328086	1.0221463672964	True	0.567257016004656	0.639982274466791	False	False	enrichment	1.74295790328086
CTCF	Monocytes	strict_primary	96771	1256	95515	39	3	36	fit_ok	True	0.695444810600384	0.641672105354369	1.08380090827903	0.278453082424167	2.00460054323015	0.569935252965464	7.05066639940256	1.00185773388751	1.72685687387414	1.74312445587101	1.02338343458112	True	0.581770309821873	0.646411455357637	False	False	enrichment	1.74312445587101
TBX_3	Monocytes	strict_primary	96771	1256	95515	43	3	40	fit_ok	True	0.683299125803298	0.636195571288277	1.07403942536041	0.282805011718966	1.98040055708297	0.569131255518014	6.89118077503019	1.0010675365928	1.72693896365472	1.7431241607739	1.02247619999369	True	0.581770309821873	0.646411455357637	False	False	enrichment	1.7431241607739
MECP2	Monocytes	strict_primary	96771	1256	95515	8	1	7	fit_ok	True	1.09231957252786	1.10736446598627	0.986413783428556	0.323930104053792	2.98118112459927	0.340236341497726	26.1213745085087	1.00029981328913	1.72700404282903	1.74288569763694	1.02223441172739	True	0.631077329615943	0.691847739134515	False	False	enrichment	1.74288569763694
Ebox_CAGCTG	Monocytes	strict_primary	96771	1256	95515	31	2	29	fit_ok	True	0.785313896776501	0.796745135564208	0.985652577872833	0.324303627719304	2.19309523822622	0.460102232820737	10.4534739908651	1.00069135451824	1.72683076697013	1.74317720935791	1.02239357670281	True	0.631077329615943	0.691847739134515	False	False	enrichment	1.74317720935791
ZNF53	Monocytes	strict_primary	96771	1256	95515	16	2	14	fit_ok	True	0.771354659232953	0.862962309816975	0.893845131424742	0.37140475814219	2.16269398367206	0.398498530631014	11.7371706731391	1.0006070755715	1.72696387900897	1.74290012226912	1.02242429630913	True	0.703714278585202	0.766771113583876	False	False	enrichment	1.74290012226912
NR_3	Monocytes	strict_primary	96771	1256	95515	68	2	66	fit_ok	True	-0.608166194797182	0.745925205270682	-0.815317930671735	0.4148903477101	0.544348182885308	0.126163121136033	2.34866529570904	1.00236221751878	1.72725351720993	1.74298669454872	1.02339260624944	True	0.765951411157108	0.829617935413122	False	False	depletion	1.74298669454872
ZNF134	Monocytes	strict_primary	96771	1256	95515	9	1	8	fit_ok	True	0.884394962175414	1.11523749542617	0.793010426749913	0.427771747947391	2.42151883768277	0.27213132169162	21.5475140634394	1.00034065477495	1.72686161786002	1.74295067903074	1.02223964568496	True	0.769989146305304	0.829617935413122	False	False	enrichment	1.74295067903074
ZSCAN3	Monocytes	strict_primary	96771	1256	95515	11	1	10	fit_ok	True	0.839329251145426	1.12341603889122	0.747122367928643	0.454989699405962	2.31481379723958	0.2560029822692	20.9308613063582	1.00045766873794	1.72685510738902	1.74289617051915	1.02245436905211	True	0.799006301395836	0.856451198881811	False	False	enrichment	1.74289617051915
GLI	Monocytes	strict_primary	96771	1256	95515	14	1	13	fit_ok	True	0.759731270154941	1.05170861144905	0.722378101580984	0.470062046611797	2.13770167906106	0.272091299716491	16.7949819543	1.00054339927372	1.7268884267439	1.7429309041018	1.02240420896174	True	0.805820651334509	0.859542028090143	False	False	enrichment	1.7429309041018
KLF_SP_2	Monocytes	strict_primary	96771	1256	95515	400	14	386	fit_ok	True	-0.196623549391607	0.288189349415324	-0.682272088786472	0.495066918555578	0.821499829221017	0.466977279633279	1.44517088698648	1.0154266596618	1.72698898455014	1.7459078566968	1.03161242445249	True	0.813527904161789	0.859945412207056	False	False	depletion	1.7459078566968
KLF_SP_1	Monocytes	strict_primary	96771	1256	95515	57	1	56	fit_ok	True	-0.701232584946469	1.03278653018178	-0.67897146646853	0.497155941432204	0.495973597288877	0.0655138188291053	3.75477744396707	1.00180420045891	1.72683024344089	1.743355482535	1.023223846328	True	0.813527904161789	0.859945412207056	False	False	depletion	1.743355482535
REL-halfsite	Monocytes	strict_primary	96771	1256	95515	19	1	18	fit_ok	True	0.689658667006501	1.05948097028878	0.650940117233556	0.515085143442998	1.99303512848084	0.249842631140806	15.8987639748318	1.00054398559234	1.72683769772932	1.74317177247003	1.0223420541092	True	0.824136229508797	0.867511820535576	False	False	enrichment	1.74317177247003
ZNF320	Monocytes	strict_primary	96771	1256	95515	39	2	37	fit_ok	True	0.460107988030859	0.778296574853978	0.591173086065789	0.55440445392304	1.58424505526146	0.344606084382084	7.28319234299299	1.00131952220419	1.72683148376291	1.74330140208112	1.02287218980136	True	0.867763493096932	0.909791924386527	False	False	enrichment	1.74330140208112
REST_NRSF	Monocytes	strict_primary	96771	1256	95515	16	1	15	fit_ok	True	0.577483733415916	1.06186798720217	0.543837595987312	0.586553234886054	1.7815499314276	0.222288871165114	14.2783583430594	1.00065236637743	1.72683310675399	1.74302316405775	1.02250726042438	True	0.884693038423007	0.910557830670593	False	False	enrichment	1.74302316405775
TFAP2_1	Monocytes	strict_primary	96771	1256	95515	21	1	20	fit_ok	True	-0.543449222197253	1.08845482431963	-0.499285050747926	0.617578585083424	0.580741686701285	0.0687814853967799	4.90336759561233	1.00096232221096	1.72691161390876	1.74300891394288	1.02260588140633	True	0.884693038423007	0.910557830670593	False	False	depletion	1.74300891394288
SMARCA5	Monocytes	strict_primary	96771	1256	95515	13	1	12	fit_ok	True	0.575762552303256	1.17318427691191	0.490769066406853	0.623589790999393	1.77848619871016	0.178408639834364	17.72903577954	1.00026797668627	1.72688729339635	1.74290686274676	1.02220689342971	True	0.884693038423007	0.910557830670593	False	False	enrichment	1.74290686274676
GC-tract	Monocytes	strict_primary	96771	1256	95515	377	12	365	fit_ok	True	-0.14969135103055	0.305784829504251	-0.489531646397354	0.624465355451507	0.860973674056519	0.472825151752611	1.56775853541359	1.01321079053363	1.72690178960077	1.74601841629667	1.02988713690717	True	0.884693038423007	0.910557830670593	False	False	depletion	1.74601841629667
P53-like_1	Monocytes	strict_primary	96771	1256	95515	15	1	14	fit_ok	True	0.570056870621103	1.17190347692808	0.486436709032898	0.626657568882963	1.76836761673881	0.177839478070291	17.583969891626	1.00041618058213	1.72683814826225	1.74293681135717	1.02238202739625	True	0.884693038423007	0.910557830670593	False	False	enrichment	1.74293681135717
Ebox_CAGATGG	Monocytes	strict_primary	96771	1256	95515	44	2	42	fit_ok	True	0.341057665318986	0.738608311086561	0.461757145431059	0.644255485865593	1.40643434100872	0.330676532569533	5.98185042100834	1.00118423183731	1.72693252683308	1.74301991041169	1.02274826923006	True	0.88908241013591	0.910557830670593	False	False	enrichment	1.74301991041169
HEN1	Monocytes	strict_primary	96771	1256	95515	19	1	18	fit_ok	True	0.488834433967178	1.09219620680005	0.447570162690256	0.654463440794489	1.63041475597076	0.191691085691366	13.8673755584396	1.00084764093478	1.72683330421278	1.74310658188685	1.02266219491023	True	0.88908241013591	0.910557830670593	False	False	enrichment	1.74310658188685
ZNF332	Monocytes	strict_primary	96771	1256	95515	21	1	20	fit_ok	True	0.387525526879768	1.04608429640846	0.370453440712441	0.711044661599875	1.47333056267112	0.1896073936114	11.4484087648484	1.00077460019554	1.7268314253023	1.74304699342368	1.02260333271417	True	0.939572329668909	0.949807322366828	False	False	enrichment	1.74304699342368
ZIC_2	Monocytes	strict_primary	96771	1256	95515	22	1	21	fit_ok	True	0.353269598159118	1.05138402404015	0.336004342924681	0.736867591505261	1.42371492262044	0.181328842094984	11.1783881564212	1.00069898801778	1.72683400771353	1.74305417694806	1.02250673611069	True	0.939572329668909	0.949807322366828	False	False	enrichment	1.74305417694806
PRDM5	Monocytes	strict_primary	96771	1256	95515	16	1	15	fit_ok	True	0.35739321916916	1.09326157973834	0.326905496171097	0.743739363945359	1.42959790464551	0.167730043300761	12.1847590851815	1.00058545643669	1.72683355603097	1.7431071346182	1.02234891716237	True	0.939572329668909	0.949807322366828	False	False	enrichment	1.7431071346182
RFX_1	Monocytes	strict_primary	96771	1256	95515	22	1	21	fit_ok	True	0.34135241485487	1.04823816280182	0.325643949026311	0.744693756557763	1.40684894797759	0.180288959583907	10.9780652514361	1.00109899276957	1.72685428975133	1.74333840005581	1.02272820897444	True	0.939572329668909	0.949807322366828	False	False	enrichment	1.74333840005581
ZNF335	Monocytes	strict_primary	96771	1256	95515	45	3	42	fit_ok	True	0.200171165869979	0.646582165502839	0.30958349386935	0.756877710011066	1.22161183851907	0.343994407669502	4.33825507257582	1.00184669006449	1.72709876352788	1.74291572494012	1.02333541481425	True	0.939572329668909	0.949807322366828	False	False	enrichment	1.74291572494012
ZNF436	Monocytes	strict_primary	96771	1256	95515	18	1	17	fit_ok	True	0.260230001003792	1.08843903067969	0.239085510229533	0.811039277168579	1.29722841619428	0.153645005115938	10.952530233652	1.00057994956477	1.72690144853855	1.74289483091427	1.02249961431196	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74289483091427
INSM1	Monocytes	strict_primary	96771	1256	95515	14	1	13	fit_ok	True	0.264291579889137	1.14504891908258	0.230812479261488	0.817460485935226	1.3025079260541	0.138068643405591	12.2875611405121	1.00057272138924	1.72686692001113	1.7429134532433	1.02250269447064	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.7429134532433
KLF_SP_2	Naive_Tregs	strict_primary	77304	149	77155	156	1	155	fit_ok	True	0.172527589470659	1.01919167951141	0.169278844145753	0.865577315755942	1.18830460485777	0.161203441098639	8.75953902908403	1.00911627888001	2.07797546844932	2.08669259778581	1.01045875771055	True	0.967458792643345	0.865577315755942	False	False	enrichment	2.08669259778581
TBX_4	Monocytes	strict_primary	96771	1256	95515	26	1	25	fit_ok	True	0.144239186868708	1.06279460000145	0.135716898513138	0.892045088245742	1.15516037467685	0.143870997856872	9.27494429802363	1.00034152747606	1.72697491471167	1.74289236971364	1.02220105019269	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74289236971364
SREBF1	Monocytes	strict_primary	96771	1256	95515	22	1	21	fit_ok	True	0.150192280381252	1.13929081126132	0.131829624970795	0.89511905370691	1.16205766213832	0.124578690604456	10.83955854394	1.00066642838668	1.72683454265758	1.74305047708486	1.02247870462375	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74305047708486
Ebox_CACCTG	Monocytes	strict_primary	96771	1256	95515	19	1	18	fit_ok	True	-0.122040567696273	1.12337203020096	-0.108637712543405	0.91348984747971	0.885112460800808	0.0978959844745386	8.00261698648753	1.00058364405539	1.72686095602609	1.74300090101529	1.02238391576462	True	0.967458792643345	0.967458792643345	False	False	depletion	1.74300090101529
MZF1	Monocytes	strict_primary	96771	1256	95515	26	1	25	fit_ok	True	0.0970092723336993	1.05942240256922	0.0915680771885139	0.927041215573972	1.10187059048545	0.138144003164478	8.78879119154524	1.00099232796127	1.72683422455324	1.74306164468204	1.02276436600134	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74306164468204
NR_16	Monocytes	strict_primary	96771	1256	95515	32	1	31	fit_ok	True	0.0896287191872735	1.03827093777	0.0863249812036329	0.931208080468261	1.09376811319422	0.142932567077181	8.36988175546053	1.00064817540893	1.72686129777692	1.74295664314518	1.02250662697857	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74295664314518
SPI	Monocytes	strict_primary	96771	1256	95515	34	1	33	fit_ok	True	-0.061864270931073	1.03239601091098	-0.0599230046195977	0.952216957777947	0.940010464878045	0.124262321450732	7.11092198957978	1.00070623003077	1.72683554866391	1.74317485420537	1.02236946090342	True	0.967458792643345	0.967458792643345	False	False	depletion	1.74317485420537
PAX_2	Monocytes	strict_primary	96771	1256	95515	49	2	47	fit_ok	True	0.0427478521525811	0.764262285720119	0.0559334837676863	0.95539479638414	1.04367470134082	0.233352235206758	4.66786564634245	1.00154720194376	1.72683383677177	1.74348138158967	1.02278854448553	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74348138158967
ZNF354	Monocytes	strict_primary	96771	1256	95515	29	1	28	fit_ok	True	0.0579377010376884	1.05679632696518	0.0548239046250937	0.956278755902538	1.05964897862213	0.133536143519086	8.40862951635589	1.00041762368851	1.72689240957496	1.74296571398535	1.02223033449791	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74296571398535
ZNF143_2	Monocytes	strict_primary	96771	1256	95515	47	1	46	fit_ok	True	0.0542179071707692	1.03327103596002	0.0524721058501318	0.958152521013282	1.05571462487942	0.139318399246565	7.99990076839595	1.00074965568413	1.72683934388494	1.74321655512492	1.02248838475179	True	0.967458792643345	0.967458792643345	False	False	enrichment	1.74321655512492
ZIC	Monocytes	strict_primary	96771	1256	95515	22	1	21	fit_ok	True	-0.0489514698897974	1.06177235228549	-0.0461035454393101	0.963227720163221	0.952227340274955	0.118834289639701	7.63026320362828	1.00092349574594	1.72683816697344	1.74313495225344	1.02259066629976	True	0.967458792643345	0.967458792643345	False	False	depletion	1.74313495225344
ZFX	Monocytes	strict_primary	96771	1256	95515	33	1	32	fit_ok	True	-0.0420534438599945	1.03083110444905	-0.040795668348086	0.967458792643345	0.958818536239538	0.127137969449766	7.23098685164836	1.00118125471849	1.72683076787184	1.74308305510578	1.02294395751698	True	0.967458792643345	0.967458792643345	False	False	depletion	1.74308305510578
ZNF680	Monocytes	strict_primary	96771	1256	95515	1	1	0	fit_complete_or_quasi_separation_risk	True	14.3435209416223	119.468047362004	0.120061566739762	0.904434377404373	1695555.44557828	3.43603104577703e-96	8.36694497438691e+107	1.00001756137431	1.7268386152805	1.74288400767216	1.02210311394983	False			False	False	enrichment	1.74288400767216
ZBTB7A	Monocytes	strict_primary	96771	1256	95515	7	0	7	fit_complete_or_quasi_separation_risk	True	-10.4648472958524	106.17997179988	-0.0985576386813859	0.92148950563469	2.85216446978786e-05	1.1829269234022901e-95	6.876876332582881e+85	1.00033545489384	1.72693570945476	1.74289068996623	1.02224516587778	False			False	False	depletion	1.74289068996623
Ebox_CACGTG_2	Monocytes	strict_primary	96771	1256	95515	20	0	20	fit_complete_or_quasi_separation_risk	True	-10.2652794780258	108.001490107372	-0.0950475726568248	0.92427704041596	3.4821363076418e-05	4.06556990802214e-97	2.98242891877766e+87	1.00051167526942	1.72683655630881	1.74296616080444	1.02243457116075	False			False	False	depletion	1.74296616080444
EWSR1_FLI1	Monocytes	strict_primary	96771	1256	95515	18	0	18	fit_complete_or_quasi_separation_risk	True	-10.9467538196208	117.044130012139	-0.09352672208752	0.925485121575344	1.76151043964917e-05	4.12962300598385e-105	7.51380700973621e+94	1.00068407757928	1.72729278688279	1.74288151388248	1.0222774821677	False			False	False	depletion	1.74288151388248
MEF2	Monocytes	strict_primary	96771	1256	95515	1	1	0	fit_complete_or_quasi_separation_risk	True	11.164379939673	119.468065866123	0.0934507465131643	0.925545476978505	70571.3786462744	1.43007209987676e-97	3.48256530874563e+106	1.00026171516557	1.72723263127088	1.74296453513055	1.02211148153731	False			False	False	enrichment	1.74296453513055
SMARCA1	Monocytes	strict_primary	96771	1256	95515	3	0	3	fit_complete_or_quasi_separation_risk	True	-9.75310869834182	106.399647012271	-0.0916648595386506	0.926964317832786	5.81137245947046e-05	1.5670063129352e-95	2.1551955205230298e+86	1.00024535824547	1.72699586307587	1.74288169387639	1.02217139243212	False			False	False	depletion	1.74288169387639
NR_19	Monocytes	strict_primary	96771	1256	95515	20	0	20	fit_complete_or_quasi_separation_risk	True	-10.1295767374353	112.149223589946	-0.0903223081995853	0.928031093223547	3.98823480214823e-05	1.37225356405097e-100	1.15911645294701e+91	1.00041444015908	1.72694157388216	1.74288366677209	1.02239310102951	False			False	False	depletion	1.74288366677209
NR_11	Monocytes	strict_primary	96771	1256	95515	22	0	22	fit_complete_or_quasi_separation_risk	True	-9.61599113108583	109.196636562832	-0.0880612391898424	0.929828003297794	6.66542910820399e-05	7.477812623299081e-98	5.94130228110651e+88	1.00030229867297	1.72683245524798	1.74304869054692	1.02222305991737	False			False	False	depletion	1.74304869054692
NR_1	Monocytes	strict_primary	96771	1256	95515	19	0	19	fit_complete_or_quasi_separation_risk	True	-10.2317631784379	116.717995721143	-0.0876622590648593	0.930145117002938	3.60082248179357e-05	1.59969802891176e-104	8.10523130681741e+94	1.00054377279571	1.72698358717594	1.74288450166418	1.02247658892343	False			False	False	depletion	1.74288450166418
EBF1	Monocytes	strict_primary	96771	1256	95515	9	0	9	fit_complete_or_quasi_separation_risk	True	-8.93644468619679	105.944175198639	-0.0843505050602499	0.932777758213072	0.0001315077613787	8.6586234840384e-95	1.9973488089328498e+86	1.00035708501829	1.72683171743733	1.74306908220092	1.02224773038127	False			False	False	depletion	1.74306908220092
HD_2	Monocytes	strict_primary	96771	1256	95515	9	0	9	fit_complete_or_quasi_separation_risk	True	-8.86942687008662	105.280762517492	-0.0842454657242156	0.932861270225308	0.0001406231599225	3.39830690022029e-94	5.8190368578284403e+85	1.00024104499673	1.72684004942555	1.74306249968584	1.02210539880636	False			False	False	depletion	1.74306249968584
ZNF708	Monocytes	strict_primary	96771	1256	95515	9	0	9	fit_complete_or_quasi_separation_risk	True	-8.88040156899233	105.602946372055	-0.0840923655454208	0.932982994557238	0.0001390883007969	1.78750766416196e-94	1.08226419424322e+86	1.0002159811992	1.72684104598979	1.74291962125679	1.02221656950285	False			False	False	depletion	1.74291962125679
FOX_5	Monocytes	strict_primary	96771	1256	95515	22	0	22	fit_complete_or_quasi_separation_risk	True	-9.2947134769996	111.190728770764	-0.0835925223240694	0.933380412449048	9.19088275662625e-05	2.06965585268578e-99	4.081467251496331e+90	1.00016975292571	1.72683573573851	1.74300732025713	1.02212475883549	False			False	False	depletion	1.74300732025713
NRF1	Monocytes	strict_primary	96771	1256	95515	8	0	8	fit_complete_or_quasi_separation_risk	True	-8.92763968816206	108.18795834775	-0.0825197168382258	0.934233440034038	0.0001326707997203	1.07479600166345e-96	1.6376634329865e+88	1.00026644866473	1.72683837750321	1.74299315425796	1.02225811662261	False			False	False	depletion	1.74299315425796
NR_17	Monocytes	strict_primary	96771	1256	95515	17	0	17	fit_complete_or_quasi_separation_risk	True	-10.2200238365075	124.808196109629	-0.0818858388717549	0.934737495561927	3.64334286045262e-05	2.10193239762165e-111	6.315116134957729e+101	1.00070797291869	1.72684993805725	1.74297488318436	1.02256084365216	False			False	False	depletion	1.74297488318436
ZNF586	Monocytes	strict_primary	96771	1256	95515	8	0	8	fit_complete_or_quasi_separation_risk	True	-8.91241132359474	110.03626247208	-0.0809952203334437	0.935445753638916	0.0001347066207961	2.91495197502189e-98	6.225102108644401e+89	1.00011886651591	1.72688949599727	1.74288590798859	1.02217077352736	False			False	False	depletion	1.74288590798859
RUNX_2	Monocytes	strict_primary	96771	1256	95515	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.74375905673578	108.690591424404	-0.0804463288141842	0.935882281210387	0.0001594533656698	4.82319114297908e-97	5.27148418333973e+88	1.0001447050702	1.72684655970992	1.74292620304323	1.02213527829721	False			False	False	depletion	1.74292620304323
ZBTB6	Monocytes	strict_primary	96771	1256	95515	7	0	7	fit_complete_or_quasi_separation_risk	True	-9.19625641771298	115.366476346237	-0.0797134203016938	0.936465185563838	0.0001014183600401	6.370732926369409e-103	1.61452126028651e+94	1.00026012183234	1.72683532672803	1.7428953018061	1.02231026949368	False			False	False	depletion	1.7428953018061
HINFP1_2	Monocytes	strict_primary	96771	1256	95515	6	0	6	fit_complete_or_quasi_separation_risk	True	-9.89105235655898	124.200591243173	-0.0796377236014381	0.936525391389443	5.06256417254832e-05	9.609326421991761e-111	2.66715427030497e+101	1.00037264644776	1.72684467249143	1.74297591308104	1.02227113259744	False			False	False	depletion	1.74297591308104
TFCP2	Monocytes	strict_primary	96771	1256	95515	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.6762978860879	109.057006920033	-0.0795574546846848	0.936589234151404	0.000170581411894	2.51613141972586e-97	1.1564585957487899e+89	1.00013780846375	1.72692444326078	1.74289479598849	1.02217070199046	False			False	False	depletion	1.74289479598849
PRDM14	Monocytes	strict_primary	96771	1256	95515	3	0	3	fit_complete_or_quasi_separation_risk	True	-8.28133663162912	105.58497986911	-0.0784329043950685	0.937483700219194	0.0002531985405758	3.37063639019223e-94	1.90199990530889e+86	1.0000958409744	1.72683025858072	1.74292375971778	1.02214294101666	False			False	False	depletion	1.74292375971778
ZNF274	Monocytes	strict_primary	96771	1256	95515	4	0	4	fit_complete_or_quasi_separation_risk	True	-10.8189956584549	138.450912215405	-0.0781431879742511	0.93771415316919	2.00156586457394e-05	2.81562099000346e-123	1.42287116215263e+113	1.00019356916531	1.72693506978321	1.74288280563161	1.0221549986229	False			False	False	depletion	1.74288280563161
NR_12	Monocytes	strict_primary	96771	1256	95515	35	0	35	fit_complete_or_quasi_separation_risk	True	-11.0769623066644	141.761185460828	-0.0781381890300659	0.937718129591074	1.54645181979487e-05	3.30962836735785e-126	7.22592679750378e+115	1.00070658024231	1.72693784525202	1.74293753579741	1.02246040550259	False			False	False	depletion	1.74293753579741
FOX_4	Monocytes	strict_primary	96771	1256	95515	9	0	9	fit_complete_or_quasi_separation_risk	True	-8.28805969714045	106.264850116709	-0.0779943667923851	0.937832533992371	0.0002515019796357	8.83232165854339e-95	7.16156501156227e+86	1.00005424964227	1.72683074106216	1.74292436536847	1.02210489433226	False			False	False	depletion	1.74292436536847
HD_12	Monocytes	strict_primary	96771	1256	95515	8	0	8	fit_complete_or_quasi_separation_risk	True	-8.46151895523347	110.015750776815	-0.0769118866661107	0.93869364136713	0.0002114506425578	4.76333777443874e-98	9.3865638666349e+89	1.00015383424411	1.72684714993733	1.74296060351697	1.02219223793519	False			False	False	depletion	1.74296060351697
ZNF384_2	Monocytes	strict_primary	96771	1256	95515	19	0	19	fit_complete_or_quasi_separation_risk	True	-9.23334588923064	120.82276580475	-0.0764205804074358	0.939084496684724	9.77257091982352e-05	1.39185596595223e-107	6.86156791501371e+98	1.00014663344603	1.72683072148407	1.74301964531253	1.02210872504073	False			False	False	depletion	1.74301964531253
